curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
EAGLE VIEW SPUR,Mechanical,County_Trails.geojson,small,VW,0.9,43,5,0.8837209302325582,9.718307176770325e-05,0.0006705325016402095,0.3465000190772116
BLACKBERRY SPRINGS TRAIL,Mechanical,County_Trails.geojson,small,DP,0.3,57,40,0.29824561403508776,3.741155383361004e-06,9.892185782503289e-05,6.571400037501007
BLACKBERRY SPRINGS TRAIL,Mechanical,County_Trails.geojson,small,VW,0.3,57,40,0.29824561403508776,5.4441347972349195e-06,7.014222835101482e-05,0.152299995534122
BLACKBERRY SPRINGS TRAIL,Mechanical,County_Trails.geojson,small,DP,0.5,57,29,0.49122807017543857,6.7955016905866825e-06,0.0001475356092896742,9.607599989976734
BLACKBERRY SPRINGS TRAIL,Mechanical,County_Trails.geojson,small,VW,0.5,57,29,0.49122807017543857,1.3908727166766667e-05,9.892185782503289e-05,0.42050000047311187
BLACKBERRY SPRINGS TRAIL,Mechanical,County_Trails.geojson,small,DP,0.7,57,19,0.6666666666666667,1.5618839741661717e-05,0.00018711477985915902,7.121399976313114
BLACKBERRY SPRINGS TRAIL,Mechanical,County_Trails.geojson,small,VW,0.7,57,18,0.6842105263157895,1.760695316454315e-05,0.00018391631324524775,0.33979996806010604
BLACKBERRY SPRINGS TRAIL,Mechanical,County_Trails.geojson,small,DP,0.9,57,6,0.8947368421052632,5.283560246895507e-05,0.0005239471090174514,6.2766000046394765
BLACKBERRY SPRINGS TRAIL,Mechanical,County_Trails.geojson,small,VW,0.9,57,6,0.8947368421052632,0.0001068844735742123,0.000516022988715524,0.4624000284820795
MARINA TRAIL,Mechanical,County_Trails.geojson,small,DP,0.3,76,54,0.2894736842105263,1.9990472912251515e-06,0.00013578477329181243,14.813400979619473
MARINA TRAIL,Mechanical,County_Trails.geojson,small,VW,0.3,76,54,0.2894736842105263,3.1956931282762782e-06,0.00010575376446523575,0.3190000425092876
MARINA TRAIL,Mechanical,County_Trails.geojson,small,DP,0.5,76,38,0.5,7.511614016236884e-06,0.000281787529281596,13.440400012768805
MARINA TRAIL,Mechanical,County_Trails.geojson,small,VW,0.5,76,38,0.5,1.4260996948712475e-05,0.0001683160739068965,0.4058999475091696
MARINA TRAIL,Mechanical,County_Trails.geojson,small,DP,0.7,76,23,0.6973684210526316,1.6499393901327828e-05,0.0005499729614829114,12.70469999872148
MARINA TRAIL,Mechanical,County_Trails.geojson,small,VW,0.7,76,23,0.6973684210526316,3.340459391392352e-05,0.000281787529281596,0.4811999970115721
MARINA TRAIL,Mechanical,County_Trails.geojson,small,DP,0.9,76,8,0.8947368421052632,0.00011026550490163626,0.0006885839344929936,11.0588000388816
MARINA TRAIL,Mechanical,County_Trails.geojson,small,VW,0.9,76,8,0.8947368421052632,0.00011026550490163626,0.0006885839344929936,0.4493999877013266
HIGH MOUNTAIN,Mechanical,County_Trails.geojson,small,DP,0.3,95,67,0.2947368421052632,5.582548577116558e-06,0.0002594077289670485,13.14270100556314
HIGH MOUNTAIN,Mechanical,County_Trails.geojson,small,VW,0.3,95,67,0.2947368421052632,6.665791498548116e-06,0.00023634260396878355,0.39709999691694975
HIGH MOUNTAIN,Mechanical,County_Trails.geojson,small,DP,0.5,95,48,0.49473684210526314,1.4441540552383175e-05,0.00046175050999598406,15.407399972900748
HIGH MOUNTAIN,Mechanical,County_Trails.geojson,small,VW,0.5,95,48,0.49473684210526314,2.394053012833615e-05,0.0003439262789549135,0.5018999800086021
HIGH MOUNTAIN,Mechanical,County_Trails.geojson,small,DP,0.7,95,29,0.6947368421052631,3.0632396869781044e-05,0.0008881182060832258,11.265199980698526
HIGH MOUNTAIN,Mechanical,County_Trails.geojson,small,VW,0.7,95,29,0.6947368421052631,3.0632396869781044e-05,0.0008089478312997808,0.6265999982133508
