curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
OVERPASS_MEDIUM_11,Mechanical,overpass_tiles,medium,VW,0.9,14878,1488,0.8999865573329748,0.0013450567868995616,0.0076545623689415025,233.23498899117112
OVERPASS_MEDIUM_12,Mechanical,overpass_tiles,medium,DP,0.5,14892,3220,0.7837765243083534,0.0020015164455574608,0.010138509391921142,1950.0361509853974
OVERPASS_MEDIUM_12,Mechanical,overpass_tiles,medium,VW,0.5,14892,7446,0.5,0.0011310345441174804,0.004954149199407668,127.32989998767152
OVERPASS_MEDIUM_12,Mechanical,overpass_tiles,medium,DP,0.7,14892,3220,0.7837765243083534,0.0020015164455574608,0.010138509391921142,2077.3178820381872
OVERPASS_MEDIUM_12,Mechanical,overpass_tiles,medium,VW,0.7,14892,4468,0.6999731399409079,0.0022176023088012805,0.005614057534433008,212.8160980064422
OVERPASS_MEDIUM_12,Mechanical,overpass_tiles,medium,DP,0.8,14892,3220,0.7837765243083534,0.0020015164455574608,0.010138509391921142,2114.854588988237
OVERPASS_MEDIUM_12,Mechanical,overpass_tiles,medium,VW,0.8,14892,2979,0.7999597099113618,0.0004894063586883729,0.005614057534433008,190.57099899509922
OVERPASS_MEDIUM_12,Mechanical,overpass_tiles,medium,DP,0.9,14892,1577,0.8941042170292774,0.00033154848827222894,0.020061163230477047,2231.34488199139
OVERPASS_MEDIUM_12,Mechanical,overpass_tiles,medium,VW,0.9,14892,1490,0.8999462798818157,0.0015323149939425315,0.007902668142468334,252.56579800043255
UNNAMED_107,Mechanical,Proposed_Trails.geojson,small,DP,0.3,2,2,0.0,0.0,0.0,0.003300025127828121
UNNAMED_107,Mechanical,Proposed_Trails.geojson,small,VW,0.3,2,2,0.0,0.0,0.0,0.0023999600671231747
UNNAMED_107,Mechanical,Proposed_Trails.geojson,small,DP,0.5,2,2,0.0,0.0,0.0,0.001700012944638729
UNNAMED_107,Mechanical,Proposed_Trails.geojson,small,VW,0.5,2,2,0.0,0.0,0.0,0.0012999516911804676
UNNAMED_107,Mechanical,Proposed_Trails.geojson,small,DP,0.7,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_107,Mechanical,Proposed_Trails.geojson,small,VW,0.7,2,2,0.0,0.0,0.0,0.000900006853044033
UNNAMED_107,Mechanical,Proposed_Trails.geojson,small,DP,0.9,2,2,0.0,0.0,0.0,0.000500003807246685
UNNAMED_107,Mechanical,Proposed_Trails.geojson,small,VW,0.9,2,2,0.0,0.0,0.0,0.000800006091594696
UNNAMED_12,Mechanical,Proposed_Trails.geojson,small,DP,0.3,2,2,0.0,0.0,0.0,0.000800006091594696
UNNAMED_12,Mechanical,Proposed_Trails.geojson,small,VW,0.3,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_12,Mechanical,Proposed_Trails.geojson,small,DP,0.5,2,2,0.0,0.0,0.0,0.000500003807246685
UNNAMED_12,Mechanical,Proposed_Trails.geojson,small,VW,0.5,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_12,Mechanical,Proposed_Trails.geojson,small,DP,0.7,2,2,0.0,0.0,0.0,0.000500003807246685
UNNAMED_12,Mechanical,Proposed_Trails.geojson,small,VW,0.7,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_12,Mechanical,Proposed_Trails.geojson,small,DP,0.9,2,2,0.0,0.0,0.0,0.000600004568696022
UNNAMED_12,Mechanical,Proposed_Trails.geojson,small,VW,0.9,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_14,Mechanical,Proposed_Trails.geojson,small,DP,0.3,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_14,Mechanical,Proposed_Trails.geojson,small,VW,0.3,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_14,Mechanical,Proposed_Trails.geojson,small,DP,0.5,2,2,0.0,0.0,0.0,0.00100000761449337
UNNAMED_14,Mechanical,Proposed_Trails.geojson,small,VW,0.5,2,2,0.0,0.0,0.0,0.001100008375942707
UNNAMED_14,Mechanical,Proposed_Trails.geojson,small,DP,0.7,2,2,0.0,0.0,0.0,0.000600004568696022
UNNAMED_14,Mechanical,Proposed_Trails.geojson,small,VW,0.7,2,2,0.0,0.0,0.0,0.000900006853044033
UNNAMED_14,Mechanical,Proposed_Trails.geojson,small,DP,0.9,2,2,0.0,0.0,0.0,0.000600004568696022
UNNAMED_14,Mechanical,Proposed_Trails.geojson,small,VW,0.9,2,2,0.0,0.0,0.0,0.000800006091594696
UNNAMED_152,Mechanical,Proposed_Trails.geojson,small,DP,0.3,2,2,0.0,0.0,0.0,0.000800006091594696
UNNAMED_152,Mechanical,Proposed_Trails.geojson,small,VW,0.3,2,2,0.0,0.0,0.0,0.0006999471224844456
UNNAMED_152,Mechanical,Proposed_Trails.geojson,small,DP,0.5,2,2,0.0,0.0,0.0,0.000800006091594696
UNNAMED_152,Mechanical,Proposed_Trails.geojson,small,VW,0.5,2,2,0.0,0.0,0.0,0.000900006853044033
UNNAMED_152,Mechanical,Proposed_Trails.geojson,small,DP,0.7,2,2,0.0,0.0,0.0,0.000500003807246685
UNNAMED_152,Mechanical,Proposed_Trails.geojson,small,VW,0.7,2,2,0.0,0.0,0.0,0.000800006091594696
UNNAMED_152,Mechanical,Proposed_Trails.geojson,small,DP,0.9,2,2,0.0,0.0,0.0,0.000500003807246685
UNNAMED_152,Mechanical,Proposed_Trails.geojson,small,VW,0.9,2,2,0.0,0.0,0.0,0.000700005330145359
UNNAMED_355,Mechanical,Proposed_Trails.geojson,small,DP,0.3,2,2,0.0,0.0,0.0,0.000700005330145359
